id,shopName,ownerName,phone,address,gpsLatitude,gpsLongitude,creditBalance,isActive,createdAt,updatedAt,externalId,routeName
639,VASANTHAM SOOTHAMALLI,,,,,,,,2026-02-18T17:47:48.000000,2026-02-18T17:47:48.000000,,
640,VASANTHAM STORE PALAY MARKET OPP ROHINI TEA STALL,,,,,,,,2026-02-18T17:47:48.000000,2026-02-18T17:47:48.000000,,
641,VENKATESWARA BALABAGYA NAGAR,,,,,,,,2026-02-18T17:47:48.000000,2026-02-18T17:47:48.000000,,
642,VMS STORE THIMARAJAPURAM,,,,,,,,2026-02-18T17:47:48.000000,2026-02-18T17:47:48.000000,,
643,YOYO CORNER MSP TRAVELS OPP,,,,,,,,2026-02-18T17:47:48.000000,2026-02-18T17:47:48.000000,,
644,MAHA VISHNU TOWN,,,,,,0.0,,2026-02-19T22:46:03.461119,2026-02-19T22:46:03.461122,,
645,SIVA STORE PALAY MARKET,,,,,,0.0,,2026-02-19T22:46:03.461140,2026-02-19T22:46:03.461141,,
646,STC COLLEGE.,,,,,,0.0,,2026-02-19T22:46:03.461147,2026-02-19T22:46:03.461148,,
647,MUTHARAMMAN TIFFIN CENTRE,,,,,,0.0,,2026-02-19T22:46:03.461154,2026-02-19T22:46:03.461155,,
648,"JAYA GANESH FRUITS, MANUR",,,,,,0.0,,2026-02-19T22:46:03.461180,2026-02-19T22:46:03.461181,,
649,KADHAR MEERAN STORE KOODESWAR NAGAR,,,,,,0.0,,2026-02-19T22:46:03.461578,2026-02-19T22:46:03.461581,,
650,SIVA SANTHI MALLIGAI STORE,,,,,,0.0,,2026-02-19T22:46:03.461586,2026-02-19T22:46:03.461587,,
651,MUTHARAMMAN STORE KOODESWAR NAGAR,,,,,,0.0,,2026-02-19T22:46:03.461593,2026-02-19T22:46:03.461594,,
652,AL-ARIF SOOTHAMALLI,,,,,,0.0,,2026-02-19T22:46:03.461612,2026-02-19T22:46:03.461613,,
653,"A.M STORE, THACHAI",,,,,,0.0,,2026-02-19T22:46:03.461625,2026-02-19T22:46:03.461626,,
654,MM STORE NGO COLONY,,,,,,0.0,,2026-02-20T14:40:48.058051,2026-02-20T14:40:48.058056,,
655,ANTHONY STORE SAMATHANAPURAM(NEXT TO LAWRENCE FRUITS),,,,,,0.0,,2026-02-20T14:40:48.058195,2026-02-20T14:40:48.058197,,
656,"KIRUBAI STORE, IRANIAN HOTEL BACKSIDE",,,,,,0.0,,2026-02-20T14:40:48.058356,2026-02-20T14:40:48.058358,,
657,SELVI SNACKS,,,,,,0.0,,2026-02-20T14:40:48.058443,2026-02-20T14:40:48.058445,,
658,ANTONY STORE VM CHATRAM,,,,,,0.0,,2026-02-20T14:40:48.058468,2026-02-20T14:40:48.058469,,
659,NELLAI JJ TEA STALL OPP HP BULK,,,,,,0.0,,2026-02-20T14:40:48.058515,2026-02-20T14:40:48.058516,,
660,MAHARAJA STORE KRISHNAPURAM ARCH,,,,,,0.0,,2026-02-20T14:40:48.058563,2026-02-20T14:40:48.058565,,
661,RAJA GANAPATHI STORE,,,,,,0.0,,2026-02-20T14:40:48.058591,2026-02-20T14:40:48.058592,,
662,GMART PERUMALPURAM,,,,,,0.0,,2026-02-22T14:24:44.000000,2026-02-22T14:24:44.000000,,
663,SM BAKERY OPP TO PUSHPALATHA SCHOOL,,,,,,0.0,,2026-02-22T14:24:44.000000,2026-02-22T14:24:44.000000,,
664,"JD STORE, T-NAGAR",,,,,,0.0,,2026-02-22T14:24:44.000000,2026-02-22T14:24:44.000000,,
665,MAHARAJA STORE T-NAGAR,,,,,,0.0,,2026-02-22T14:24:44.000000,2026-02-22T14:24:44.000000,,
666,SRI GANESH STORE,,,,,,0.0,,2026-02-22T14:24:44.000000,2026-02-22T14:24:44.000000,,
667,MAHARAJA T-STALL PERIYA THERU,,,,,,0.0,,2026-02-22T14:24:44.000000,2026-02-22T14:24:44.000000,,
668,SAHUL MALLIGAI STORE,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
669,SHINE CAFE,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
670,DAYA NAVIN STORE,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
671,SAI CANTEEN,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
672,PRIYA SHOPPING STORE,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
673,SRI GANESH FRUITS SHOP,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
674,SRI BALAJI STORE,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
675,SEYAD ALI FRUIT PALAYAPETTAI,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
676,MARIMUTHU STORE,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
677,GANESH HOTEL,,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
678,RAJA STORE(PALAYAPETTAI),,,,,,,,2026-02-23T15:40:09.000000,2026-02-23T15:40:09.000000,,
679,REKOBATH STORE,REKOBATH STORE,,,,,0.0,,2026-02-24T15:49:56.000000,2026-02-24T15:49:56.000000,,
680,"VENKATESWARA STORE, NGO COLONY","VENKATESWARA STORE, NGO COLONY",,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
681,MKS STORE POTHIGAI NAGAR,MKS STORE POTHIGAI NAGAR,,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
682,IVANJILINE STORE,IVANJILINE STORE,,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
683,RAJA SWEETS(AS),RAJA SWEETS(AS),,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
684,SAKTHI COFFEE DUKKAMALPURAM,SAKTHI COFFEE DUKKAMALPURAM,,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
685,JAYAM STORE DUCCKAMALPURAM,JAYAM STORE DUCCKAMALPURAM,,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
686,MAGILMATHI(AS),MAGILMATHI(AS),,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
687,MITHRA STORE,MITHRA STORE,,,,,0.0,,2026-02-25T12:00:51.000000,2026-02-25T12:00:51.000000,,
688,NYANAM STORE VELAVA TEA STALL OPP,NYANAM STORE VELAVA TEA STALL OPP,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
689,"RAHMAD STORE JOHNS COLLEGE RD, SAMATHANAPURAM","RAHMAD STORE JOHNS COLLEGE RD, SAMATHANAPURAM",,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
690,DHARANI TEA STALL PALAY MARKET,DHARANI TEA STALL PALAY MARKET,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
691,"AIRATHAMMAN JUICE KADAI, NEAR AIRATHAMMAN KOVIL STREET SOUTH BAJAR","AIRATHAMMAN JUICE KADAI, NEAR AIRATHAMMAN KOVIL STREET SOUTH BAJAR",,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
692,SHANTHI TRADERS PALAY MARKET,SHANTHI TRADERS PALAY MARKET,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
693,"VELMURUGAN STORE TOWN, SIVA STREET","VELMURUGAN STORE TOWN, SIVA STREET",,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
694,STH BAJAR,STH BAJAR,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
695,VELLATHAI T-STALL OPP PETROL BUNK,VELLATHAI T-STALL OPP PETROL BUNK,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
696,APPLE TEA STALL MANDAPAM OPP,APPLE TEA STALL MANDAPAM OPP,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
697,SANKAR STORE(RAJAVALLIPURAM RD),SANKAR STORE(RAJAVALLIPURAM RD),,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
698,SELVA MURUGAN RAJAVALLIPURAM ROAD,SELVA MURUGAN RAJAVALLIPURAM ROAD,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
699,"ASIN STORE (SRI BALAJI STORE), TOWN RD WATER TANK OPP","ASIN STORE (SRI BALAJI STORE), TOWN RD WATER TANK OPP",,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
700,ANNAI VELANKANI STORE KRISHNAPURAM,ANNAI VELANKANI STORE KRISHNAPURAM,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
701,SENTHUR TEA STALL NEAR ABI SUPER MARKET,SENTHUR TEA STALL NEAR ABI SUPER MARKET,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
702,JAYAM STORE KURICHI,JAYAM STORE KURICHI,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
703,RIZWANA STORE(MELAPALAYAM),RIZWANA STORE(MELAPALAYAM),,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
704,ASIK STORE MELAPALAYAM,ASIK STORE MELAPALAYAM,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
705,NELLAI JUICE CORNER,NELLAI JUICE CORNER,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
706,ESAKKI TSTALL NEAR SHANMUGA MESS TOWN RD,ESAKKI TSTALL NEAR SHANMUGA MESS TOWN RD,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
707,SANKAR SWEETS town,SANKAR SWEETS town,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
708,"NAMBI T-STALL, PKS VEGETABLE OPP TOWN","NAMBI T-STALL, PKS VEGETABLE OPP TOWN",,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
709,SATHICK STORE NARASINGA PERUMAL KOVIL OPP,SATHICK STORE NARASINGA PERUMAL KOVIL OPP,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
710,G-MART PERUMALBURAM,G-MART PERUMALBURAM,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
711,HOTEL RANI PANANKULAM,HOTEL RANI PANANKULAM,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
712,SHIFA MEDICAL TOWN,SHIFA MEDICAL TOWN,,,,,0.0,,2026-03-01T06:40:23.000000,2026-03-01T06:40:23.000000,,
713,MUTHU LAKSHMI STORE SEVALLAPERI MAIN RD THIMMARAJAPURAM,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
714,THE ESSENTIALS PHARMACY SANTHINAGAR RD,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
715,MM STORE POTHIGAI NAGAR,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
716,JEMS STORE BAJAJ AUTO OPP,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
717,SRI GANAPATHY STORE G.V MAHAL OPP,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
718,NEW MAHALAKSHMI IYENGAR HOTEL SUDAR OPP RASTHA,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
719,SRI NACHIYAAR BHAVAN ALAKIYAPANTIPURAM NEAR BUS STAND,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
720,AAVIN PALAGAM ALAKIYAPANTIPURAM CHECK PPST RIGHT SIDE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
721,XAVIERS COLLEGE CANTEEN,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
722,MERIDIAN INN,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
723,"R.SELVAM NADAR, 5/133 MELA THERU MARUNTHANVALVU NARIKINARU MARUTHANVALVU",,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
724,KURINJI HOTELS AND LODGE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
725,LAKSHMI PRIYA STORE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
726,ANNAI SNACKS MUNIYANDI VILAS NEAR,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
727,ST.JOSEPH BAKERY SOUTH BAJAR NEAR JOSEPH REST,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
728,AYYA MARKETTING RAMAYANPATTI,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
729,"E.P.R SELVA SINGH, SAMYTHOPU",,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
730,SRI BADHAM HOTEL KTC NAGAR,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
731,KALIS STORE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
732,SAI TEA STALL.,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
733,MALLIGA STORE DUCCAMALPURAM INSIDE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
734,SAS XEROX NEAR VAMSHIGA,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
735,sithima,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
736,ESSENTIALS PHARMACY.,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
737,FATHIMA STORE MANGAMMAL SALAI,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
738,ADITHYA TRADERS MANGAMMAL SALAI,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
739,KAVITHA STORE MANGAMMAL SALAI,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
740,NALLAIYA STORE 7TH STREET KTC NAGAR,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
741,SHIBA STORE 7TH STREET KTC NAGAE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
742,"JESMI STORE, SERVICE ROAD KTC NAGAR",,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
743,MAHARAJ STORE KTC,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
744,SUYAMBULINGAM STORE TVL SERVICE ROAD KTC NAGAR,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
745,NELLAI STORE KTC NAGAR,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
746,TREE TIME SUTHAMALLI BISMILLAH OPPOSITE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
747,MANI STORE RANI ANNA COLLEGE OPP,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
748,DHANALAKSHMI STORE COLLECTOR OFFICE RD KOKKIRAKULAM,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
749,PSN GOVT COLLEGE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
750,NAGOOR SHOPPING,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
751,SHALOM STORE KRISHNAPURAM CHECKPOST,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
752,MAHA PERIYAVA SUPER MARKET RADHAPURAM,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
753,thangaratna,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
754,VENKAT IYER STORE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
755,RAJAN STORE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
756,SRI MURUGAN PALAMUTHIRSOLAI,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
757,SCIENCE CENTRE PETTIKADAI,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
758,SENTHIL MURUGAN STORE,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
759,ROJA MEDICAL,,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
760,"NASEER TEA STALL, NEAR VISHAKABHAVAN, TOWN",,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
761,"REHOBOTH STORE, NEAR GOLD BAR ICE, ramayanpatti",,,,,,0.0,,2026-03-07T12:26:45.000000,2026-03-07T12:26:45.000000,,
762,MARUTHU STORE,,,,,,0.0,,2026-03-11T20:48:16.391141,2026-03-11T20:48:16.391141,,
763,NEW ISSAC STORE,,,,,,0.0,,2026-03-11T20:48:16.391810,2026-03-11T20:48:16.391810,,
764,BAKIYA TEA STALL NGO,,,,,,0.0,,2026-03-11T20:48:16.392432,2026-03-11T20:48:16.392432,,
765,INBA SUGI STORE,,,,,,0.0,,2026-03-11T20:48:16.392991,2026-03-11T20:48:16.392991,,
766,AL-RAHMATH PALAMUTHIRSOLAI,,,,,,0.0,,2026-03-11T20:48:16.393455,2026-03-11T20:48:16.393455,,
767,SS RISWAN STORE MELA,,,,,,0.0,,2026-03-11T20:48:16.393947,2026-03-11T20:48:16.393947,,
768,ALBINA STORE TIRUCHENDUR ROAD MKP NAGAR NEAR CHURCH,,,,,,0.0,,2026-03-11T20:48:16.394650,2026-03-11T20:48:16.394650,,
769,J. PAVANI STORE,,,,,,0.0,,2026-03-11T20:48:16.395744,2026-03-11T20:48:16.395744,,
770,MANI VILAS NEAR VISHAKABHAVAN TOWN,,,,,,0.0,,2026-03-11T20:48:16.396497,2026-03-11T20:48:16.396497,,
771,MANI HOTEL TOWN RATHA VITHI,,,,,,0.0,,2026-03-11T20:48:16.397166,2026-03-11T20:48:16.397166,,
772,THARANI JANAGI MS UNIVERSITY,,,,,,0.0,,2026-03-11T20:48:16.398051,2026-03-11T20:48:16.398051,,
773,GARDEN FRUITS AND SNACKS PETTAI,,,,,,0.0,,2026-03-11T20:48:16.398485,2026-03-11T20:48:16.398485,,
774,HOTEL MERIDIAN INN,,,,,,0.0,,2026-03-11T20:48:16.399109,2026-03-11T20:48:16.399109,,
775,SELVARAJ KODEESWAR NAGAR PALLISVASAL NEAR,,,,,,0.0,,2026-03-11T20:48:16.400368,2026-03-11T20:48:16.400368,,
776,"ABIMUTHU HOTEL IDISEVEL, KAYATHARU",,,,,,0.0,,2026-03-11T20:48:16.401205,2026-03-11T20:48:16.401205,,
777,"KDFC COFFEE SHOP, IDISEVEL",,,,,,0.0,,2026-03-11T20:48:16.401685,2026-03-11T20:48:16.401685,,
778,"GS STORE PANNERKULAM, KAYATHARU",,,,,,0.0,,2026-03-11T20:48:16.402391,2026-03-11T20:48:16.402391,,
779,"JESURAJ STORE, G H SCHOOL OPP, KAYATHAR",,,,,,0.0,,2026-03-11T20:48:16.403063,2026-03-11T20:48:16.403063,,
780,SENNAL POTHI STORE(ATCHAYA HOTEL BACKSIDE),,,,,,0.0,,2026-03-11T20:48:16.404574,2026-03-11T20:48:16.404574,,
781,MAGILMATHI(AS),,,,,,0.0,,2026-03-11T20:48:16.405392,2026-03-11T20:48:16.405392,,
782,RBK ESWARA STORE REDDIARPATTI,,,,,,0.0,,2026-03-11T20:48:16.405858,2026-03-11T20:48:16.405858,,
783,AAVIN PAALAGAM VANNARPETTAI,,,,,,0.0,,2026-03-11T20:48:16.407638,2026-03-11T20:48:16.407638,,
784,RAJA CAFE VANNARPETTAI,,,,,,0.0,,2026-03-11T20:48:16.408304,2026-03-11T20:48:16.408304,,
785,MAHA STORE AND TEA STALL NEAR ANNAI SNACKS,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
786,BALTHAI COFFEE SHOP,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
787,AYISHA STORE NEAR FATHIMA TEMPLE,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
788,SINGARAM STORE DARLING NAGAR,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
789,TEA TIME KTC NAGAR,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
790,SARASWATHI STORE MANGAMMAL SALAI,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
791,NARAYANA STORE KTC NAGAR,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
792,MESIYA STORE,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
793,MARIS SHOPPING,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
794,AMUTHA SHOPPING NEAR MARIS SHOPPING,,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
795,SPD VEGETABLES(ABU HANIFA ROAD),,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
796,ANBU STORE AKILANDAPURAM(KAYATHARU),,,,0.0,0.0,0.0,1.0,2026-03-12 17:59:12+00,2026-03-12 17:59:12+00,,
